Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - STELLARES,Seed,Seed,"$3,500,000","Oct 23, 2018",STELLARES,"STELLARES, AI-driven Talent Acquisition deep-tech company, helping recruiters with ""getting the right candidates interviewing""","Artificial Intelligence, Machine Learning, SaaS",—,"Palo Alto, California, United States, North America",stellares.ai,,"$3,500,000",Seed,2,Jerusalem Venture Partners (JVP),1
Pre Seed Round - ScribeLink,Pre-Seed,Seed,"$325,000","Sep 30, 2018",ScribeLink,ScribeLink reduce physician clerical burden and have created a healthcare telecommunications platform.,"Health Care, Information Technology, Medical, Mobile, Software, Wearables",—,"San Jose, California, United States, North America",scribelink.com,,"$475,000",Seed,3,—,—
Pre Seed Round - Nymbl,Pre-Seed,Seed,"$275,000","Oct 1, 2018",Nymbl,Nymbl operates an ecommerce platform for merchandise market.,"Art, E-Commerce, Internet",—,"Cheyenne, Wyoming, United States, North America",nymbl.io,,"$780,000",Seed,4,—,—
Seed Round - Sown To Grow,Seed,Seed,"$710,000","Oct 10, 2018",Sown To Grow,Sown To Grow is a student goal-setting and reflection platform that fosters growth mindset and student agency.,"E-Learning, Education, Information Services",—,"Oakland, California, United States, North America",www.sowntogrow.com/,,"$2,301,036",Seed,6,—,—
"Seed Round - CoinAlpha, Inc.",Seed,Seed,"$3,610,000","Sep 24, 2018","CoinAlpha, Inc.",Quant/algo market maker software; market-making and token liquidity solutions; creators of Hummingbot open-source crypto trading bot.,"Blockchain, Cryptocurrency, FinTech, Trading Platform",Women Founded,"Mountain View, California, United States, North America",coinalpha.com,,"$14,818,300",Early Stage Venture,4,Bain Capital Ventures,5
Seed Round - Woven,Seed,Seed,"$4,800,000","Nov 8, 2018",Woven,Woven is an intelligent calendar to manage your schedule and get the most out of your meetings.,"Events, Productivity Tools, Scheduling, Software","Hispanic / Latine Founded, Hispanic / Latine Led","Mountain View, California, United States, North America",woven.com/,,"$4,800,000",M&A,2,—,5
Seed Round - Cohereum,Seed,Seed,"$2,000,000","Oct 10, 2018",Cohereum,Cohereum is and information technology company that provides Neural Networks to find patterns and optimize tasks in an organization.,"Artificial Intelligence, Information Technology",—,"Kentfield, California, United States, North America",cohereum.com,,"$2,000,000",Seed,1,—,—
Seed Round - Land Film,Seed,Seed,"$150,000","Oct 17, 2018",Land Film,Land Film is operates in stealth mode.,Information Technology,—,"Finksburg, Maryland, United States, North America",,,"$150,000",Seed,1,—,—
Seed Round - Medinas Health,Seed,Seed,"$2,475,000","Oct 18, 2018",Medinas Health,Medinas Health is a pre-owned medical equipment marketplace that helps to manage sales process while saving time and money.,"Asset Management, Health Care, Marketplace, Medical","Women Founded, Women Led","Berkeley, California, United States, North America",medinas.com,,"$5,455,000",Seed,6,NFX,8
Pre Seed Round - RaceReady,Pre-Seed,Seed,"$570,000","Nov 1, 2018",RaceReady,Technology for Modern Off-Road Motorsports Racing,"Event Management, Events, Information Technology, Racing, Software, Sports",—,"Mapleton, Utah, United States, North America",iraceready.com,,"$1,870,000",Seed,2,—,—
Seed Round - Spectrum Labs,Seed,Seed,"$2,000,000","Nov 7, 2018",Spectrum Labs,Spectrum Labs is a technology company that helps build a safer internet through AI content moderation.,"Artificial Intelligence, Big Data, Enterprise Software, Gaming, Internet, Machine Learning, Software",—,"San Francisco, California, United States, North America",www.spectrumlabsai.com,,"$45,000,000",M&A,4,super{set},1
Seed Round - Kobiton,Seed,Seed,"$3,000,000","Sep 25, 2018",Kobiton,Kobiton is a mobile testing platform that accelerates the delivery and testing of mobile apps.,"Developer Tools, Enterprise Software, Mobile, Quality Assurance, Usability Testing",Southeast Asian Founded,"Atlanta, Georgia, United States, North America",kobiton.com,,"$45,431,687",—,6,Kinetic Ventures,3
Seed Round - Lucky Eight Media,Seed,Seed,"$25,000","Oct 9, 2018",Lucky Eight Media,"Lucky Eight Media is a lead generation platform that focuses on auto, home, and life insurance services.","Advertising, Digital Marketing, Insurance, InsurTech, Marketing",Women Founded,"Wilmington, Delaware, United States, North America",www.luckyeightmedia.com,,"$89,000",Seed,3,—,—
Seed Round - ioCurrents,Seed,Seed,"$1,250,000","Sep 21, 2018",ioCurrents,ioCurrents is an online boat monitoring platform intended to turn large scale maritime sensor data into actionable intelligence.,"Analytics, Cloud Data Services, Internet of Things, Marine Transportation, Predictive Analytics, Software",—,"Seattle, Washington, United States, North America",www.iocurrents.com,,"$6,250,000",Early Stage Venture,3,"Bellingham Angel Investors, Imagen Capital Partners",2
Seed Round - Wellnecity,Seed,Seed,"$303,000","Nov 2, 2018",Wellnecity,Wellnecity is a healthcare technology solutions innovator that’s reinventing the way employers and employees interact with healthcare.,"Employee Benefits, Health Care, mHealth",—,"Winston Salem, North Carolina, United States, North America",www.wellnecity.com/,,"$6,333,738",Early Stage Venture,4,—,—
Seed Round - IdealSeat,Seed,Seed,"$415,580","Oct 1, 2018",IdealSeat,IdealSeat is an Experience Recommendation Engine that helps sports and entertainment companies increase conversion rates and fan loyalty.,"Artificial Intelligence, Machine Learning, Software, Sports, Ticketing",—,"Port Townsend, Washington, United States, North America",idealseat.com,,"$1,008,580",M&A,4,—,—
Seed Round - Milner Insurance Group,Seed,Seed,"$50,000","Sep 27, 2018",Milner Insurance Group,Milner Insurance Group is an independent agency with the customer in mind.,Insurance,—,"Pine Bluff, Arkansas, United States, North America",www.milnerinsurancegroup.com/,,"$50,000",Seed,1,—,—
Seed Round - Forsake,Seed,Seed,"$500,000","Oct 9, 2018",Forsake,Forsake designs and manufactures outdoor and casual footwear.,"Fashion, Outdoors",—,"Boston, Massachusetts, United States, North America",www.forsake.com,,"$2,465,000",Seed,3,43North,1
Seed Round - Inspired,Seed,Seed,"$2,300,000","Sep 26, 2018",Inspired,Reimagining the way brands and charities collaborate to change the world.,"E-Commerce, E-Commerce Platforms, Payments, Retail Technology, Shopping, Social Impact",—,"Los Angeles, California, United States, North America",inspired.com,,"$10,280,000",—,5,—,—
Pre Seed Round - Candibell Inc.,Pre-Seed,Seed,"$300,000","Oct 30, 2018",Candibell Inc.,Candibell is a provider of monitor and track movement solutions for businesses and individuals.,—,—,"Boston, Massachusetts, United States, North America",candibell.com/,,"$650,000",Seed,3,—,—
Pre Seed Round - Rock Paper Coin,Pre-Seed,Seed,"$175,000","Oct 24, 2018",Rock Paper Coin,Rock Paper Coin is a platform providing a way the wedding industry accepts contracts and payments.,"E-Commerce, Internet, Wedding",Women Founded,"Portland, Oregon, United States, North America",rockpapercoin.com,,"$4,800,000",Seed,4,—,—
Seed Round - Chitogen,Seed,Seed,"$523,500","Oct 9, 2018",Chitogen,"Chitogen is a medical device company designing, manufacturing, and selling topical hemostats and related wound care products.","Hardware, Health Care, Intrusion Detection, Manufacturing, Medical Device",—,"Plymouth, Minnesota, United States, North America",softseal-stf.com/,,"$2,271,650",Seed,5,—,—
Seed Round - Toonstar,Seed,Seed,"$2,000,000","Nov 1, 2018",Toonstar,The nextgen animation network made for a mobile world.,"Advertising, Marketing, Social Media",Women Founded,"Los Angeles, California, United States, North America",www.toonstar.com/,,"$3,000,000",Seed,2,Founders Fund,9
Seed Round - CommLoan,Seed,Seed,"$100,000","Oct 19, 2018",CommLoan,CommLoan’s passion for technology guarantees that you are always matched with the best possible commercial loan.,"Commercial Real Estate, Financial Services, FinTech",—,"Scottsdale, Arizona, United States, North America",www.commloan.com/,,"$2,350,000",Seed,3,Bend Venture Conference,1
Seed Round - Evercast,Seed,Seed,"$1,555,000","Oct 21, 2018",Evercast,Evercast is a remote collaboration platform designed for the creatives.,"Broadcasting, Collaboration, Media and Entertainment, SaaS, Software, Video Conferencing, Video Streaming",—,"Scottsdale, Arizona, United States, North America",www.evercast.us,,"$34,126,000",Seed,5,—,—
Seed Round - GritStone Climbing & Fitness,Seed,Seed,"$125,000","Oct 15, 2018",GritStone Climbing & Fitness,"GritStone Climbing & Fitness is a building a full-service  gym to grow the wonderful sport of climbing, contribute meaningfully.",Fitness,—,"Morgantown, West Virginia, United States, North America",www.climbgritstone.com/,,"$125,000",Seed,1,—,—
Pre Seed Round - PPAP Manager,Pre-Seed,Seed,"$30,000","Oct 19, 2018",PPAP Manager,A SaaS solution that streamlines and automates supplier quality processes in manufacturing companies.,"Automotive, B2B, Manufacturing, Quality Assurance, SaaS, Supply Chain Management","Hispanic / Latine Founded, Hispanic / Latine Led","Detroit, Michigan, United States, North America",www.ppapmanager.com,,"$270,000",Seed,4,Orion Startups,1
Seed Round - Gradient.io,Seed,Seed,"$3,500,000","Oct 23, 2018",Gradient.io,Gradient.io is a machine learning platform that optimizes presence for brands in Amazon,"Advertising, Artificial Intelligence, Brand Marketing, Business Intelligence, E-Commerce, Education, Machine Learning, Real Time, Retail Technology, Software",—,"Seattle, Washington, United States, North America",www.gradient.io/,,"$3,500,000",Seed,1,Flying Fish Partners,4
Seed Round - Curbio,Seed,Seed,"$4,000,000","Nov 12, 2018",Curbio,Curbio helps realtors and their clients get homes ready for market or move-in fast.,"Commercial Real Estate, Home Renovation, Real Estate, Real Estate Investment",—,"Potomac, Maryland, United States, North America",www.curbio.com/,,"$126,000,000",Early Stage Venture,7,Maryland Venture Fund,2
Seed Round - Lensabl,Seed,Seed,"$3,000,000","Oct 17, 2018",Lensabl,Lensabl offers an online prescription lens replacement service.,"Consumer Goods, E-Commerce, Eyewear, Health Care",—,"Culver City, California, United States, North America",www.lensabl.com,,"$7,300,000",Early Stage Venture,3,Rogue Venture Partners,7
Seed Round - Idelic,Seed,Seed,"$2,000,000","Nov 9, 2018",Idelic,Idelic is a driver management platform designed to consolidate fleet data systems and automate compliance processes.,"Enterprise Software, Fleet Management, Management Information Systems, Transportation",—,"Pittsburgh, Pennsylvania, United States, North America",www.idelic.com/,,"$31,000,000",Early Stage Venture,5,Bain Capital Ventures,7
Seed Round - CARFIT,Seed,Seed,"$2,500,000","Oct 11, 2018",CARFIT,CARFIT leverages car's vibrations with data science to anticipate maintenance needs,"Artificial Intelligence, Automotive, Autonomous Vehicles, Big Data, Database, Information Technology, Internet of Things, Machine Learning",—,"Palo Alto, California, United States, North America",www.car.fit,,"$4,750,000",Seed,6,Benhamou Global Ventures,5
Seed Round - Btm Products,Seed,Seed,"$649,998","Sep 20, 2018",Btm Products,Btm Products is a healthcare company.,"Consumer Goods, Health Care",—,"Addison, Texas, United States, North America",,,"$649,998",Seed,1,—,—
Seed Round - Lumina,Seed,Seed,"$4,000,000","Oct 2, 2018",Lumina,The operating system for digital assets.,"Financial Services, FinTech, Software",—,"San Francisco, California, United States, North America",www.lumina.app,,"$4,000,000",M&A,1,Craft Ventures,3
Pre Seed Round - Yaza,Pre-Seed,Seed,"$150,000","Sep 25, 2018",Yaza,A platform for sourcing certified reality™ videos of specific locations via the yaza ios app to show what's really happening somewhere.,"Internet, Mapping Services, Mobile, News, Social Media, Software, Video",—,"San Francisco, California, United States, North America",www.yaza.io,,"$700,000",Seed,3,Mark Britto,5
Seed Round - Tribal LLC,Seed,Seed,"$128,000","Sep 19, 2018",Tribal LLC,Tribal LLC is a stealth technology company.,Information Technology,—,"Huntsville, Alabama, United States, North America",,,"$128,000",Seed,1,—,—
Seed Round - Sunwink,Seed,Seed,"$1,424,996","Oct 4, 2018",Sunwink,"Sunwink is a female-founded, plant-powered wellness company.","Food and Beverage, Retail","Women Founded, Women Led","San Francisco, California, United States, North America",sunwink.com/,,"$10,035,496",Early Stage Venture,3,—,—
Pre Seed Round - Jord Producers,Pre-Seed,Seed,"$20,000","Nov 7, 2018",Jord Producers,Jord Producers operates in the commercial insect production space,"Agriculture, Food and Beverage, Manufacturing",—,"Lincoln, Nebraska, United States, North America",www.jordproducers.com,,"$20,000",M&A,1,Invest Nebraska,2
Seed Round - Circuit,Seed,Seed,"$1,300,000","Oct 31, 2018",Circuit,Circuit is a provider of micro-transition services intended to be offered through electric cars.,"CleanTech, Electric Vehicle, Ride Sharing, Transportation",—,"New York, New York, United States, North America",www.ridecircuit.com,,"$13,325,000",Early Stage Venture,5,"CivStart, Third Sphere",3
Pre Seed Round - UNITED ROBOTIC SYSTEMS by BRICK + MORTAR Company,Pre-Seed,Seed,"$50,000","Nov 1, 2018",UNITED ROBOTIC SYSTEMS by BRICK + MORTAR Company,"Technology, Manufacturing, Robotics, Material science, Software","Advanced Materials, Manufacturing, Robotics, Software",—,"Pompano Beach, Florida, United States, North America",brickandmotorcompany.com,,"$7,146,000",Seed,7,—,—
Seed Round - boostr,Seed,Seed,"$2,200,000","Sep 20, 2018",boostr,boostr is a CRM and order management platform designed for the media & advertising industry.,"Advertising, Cloud Computing, CRM, Digital Media, Enterprise Software, SaaS, Software",Women Founded,"New York, New York, United States, North America",www.boostr.com,,"$10,200,000",Early Stage Venture,6,BDMI,2
