Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Curated Dental,Seed,Seed,"$30,000","Feb 1, 2022",Curated Dental,Oral care ecommerce company with high end oral care products and teledental services,"Dental, E-Commerce",—,"Los Gatos, California, United States, North America",curateddental.com,,"$110,000",Seed,3,—,—
Seed Round - NimbleEdge,Seed,Seed,"$3,324,951","Feb 9, 2022",NimbleEdge,Unleashing hyper-personalized Machine Learning on the Mobile Edge,"Machine Learning, Software",—,"San Francisco, California, United States, North America",www.nimbleedge.com,,"$3,324,951",Seed,2,Neotribe Ventures,2
Pre Seed Round - vGrubs,Pre-Seed,Seed,"$2,000,000","Mar 18, 2022",vGrubs,"Order management on a single tablet. Maximizing your existing listing along with additional VIRTUAL restaurants, all on a single device","Apps, Food and Beverage, Food Delivery",—,"New York, New York, United States, North America",www.vgrubs.com,,"$2,300,000",Seed,2,—,—
Seed Round - Almost Friday,Seed,Seed,"$6,000,000","Mar 15, 2022",Almost Friday,"Almost Friday is a media platform, production company, and lifestyle brand.",—,—,"Venice, California, United States, North America",www.almostfriday.com/,,"$6,000,000",Seed,1,—,10
Pre Seed Round - Andromeda Protocol,Pre-Seed,Seed,"$150,000","Feb 21, 2022",Andromeda Protocol,"Easier, Better, Faster. First on chain operating system connecting various protocols and services across the Cosmos.",—,—,"Wilmington, Delaware, United States, North America",andromedaprotocol.io/,,"$300,000",Seed,2,—,1
Seed Round - Nectar,Seed,Seed,"$8,000,000","Mar 16, 2022",Nectar,"Nectar builds a comprehensive, vertically integrated allergy healthcare platform leveraging data and clinical research.","Clinical Trials, Health Care, Health Diagnostics, Medical, Pharmaceutical, Therapeutics",—,"New York, New York, United States, North America",www.mynectar.com,,"$24,500,000",Early Stage Venture,2,Juxtapose,2
Pre Seed Round - VersaWare,Pre-Seed,Seed,"$300,000","Mar 1, 2022",VersaWare,"VersaWare is a personalized digital kitchen built around recipe and nutrition AI harnessed into modern, all-in-one kitchen appliances.","Personal Health, Retail Technology, Wellness",—,"Southfield, Michigan, United States, North America",www.versaware.io,,"$1,523,969",—,2,Ali Eldessouky,8
Seed Round - SecureThings,Seed,Seed,"$3,500,000","Feb 9, 2022",SecureThings,SecureThings provides a real-time cyber security solution for the connected vehicles.,"Autonomous Vehicles, Cyber Security, Real Time",—,"Los Altos, California, United States, North America",securethings.ai/,,"$6,010,315",—,3,—,2
Pre Seed Round - Krepling,Pre-Seed,Seed,"$1,000,000","Feb 1, 2022",Krepling,Krepling is a subscription based commerce platform unbundling and re-building the e-commerce stack.,"E-Commerce, E-Commerce Platforms, Enterprise Software, Software",—,"Chattanooga, Tennessee, United States, North America",krepling.com,,"$1,000,000",Seed,1,—,10
Seed Round - Protégé,Seed,Seed,"$8,500,000","Mar 15, 2022",Protégé,Protege offers access to a community of experts to help anyone be heard and get discovered through their talent.,Career Planning,—,"Chicago, Illinois, United States, North America",www.protege.com,,"$8,500,000",Seed,1,Sequoia Capital,15
Seed Round - Kibu,Seed,Seed,"$1,500,000","Feb 1, 2022",Kibu,Kibu is the leading inclusive learning platform for ALL abilities.,Health Care,—,"New York, New York, United States, North America",kibuhq.com/,,"$1,500,000",Seed,1,—,—
Pre Seed Round - HAVERHILL,Pre-Seed,Seed,"$500,000","Feb 1, 2022",HAVERHILL,HAVERHILL is a jewelry store founded by designer Haverhill Leach.,"E-Commerce, Fashion, Jewelry",Women Founded,"Warren, Rhode Island, United States, North America",haverhill.com/,,"$690,000",Seed,3,—,—
Seed Round - Casatera,Seed,Seed,"$350,000","Feb 1, 2022",Casatera,"Premium, zero sugar, zero carb Tequila seltzer brand using Tequila from an award-winning distillery in Mexico.",Wine And Spirits,—,"New York, New York, United States, North America",www.drinkcasatera.com,,"$1,650,800",Seed,3,—,—
Seed Round - CREED,Seed,Seed,"$2,800,000","Feb 15, 2022",CREED,"Serving the needs of the commercial real estate capital markets industry through innovation, digitization, and proven industry expertise.","Commercial Lending, Commercial Real Estate, Real Estate Investment",—,"New York, New York, United States, North America",www.creed.tech/,,"$2,800,000",Seed,1,—,—
Pre Seed Round - TwoLink,Pre-Seed,Seed,"$22,000","Feb 1, 2022",TwoLink,TwoLink is an online platform for conducting interviews and assigning assessments.,—,—,"Los Angeles, California, United States, North America",twolink.co,,"$22,000",Seed,1,—,1
Pre Seed Round - Vector ML Analytics,Pre-Seed,Seed,"$150,000","Feb 4, 2022",Vector ML Analytics,"B2B, SaaS, Financial Forecasting Platform for Banks & Lending Institutions","Analytics, Artificial Intelligence, B2B, Banking, Financial Services, FinTech, SaaS, Software",—,"New York, New York, United States, North America",www.vmlanalytics.com/,,"$500,000",Seed,3,Right Side Capital Management,1
Pre Seed Round - Day,Pre-Seed,Seed,"$135,000","Feb 4, 2022",Day,We connect people with customer support anywhere in the world,"Apps, Big Data, Data Mining, Mobile Apps, Software",—,"Fort Lauderdale, Florida, United States, North America",www.dayapp.net/,,"$135,000",Seed,1,—,—
Seed Round - Cloud Dentistry,Seed,Seed,"$1,571,742","Mar 3, 2022",Cloud Dentistry,Cloud Dentistry is an online interactive platform for dental offices to connect with dental staff in real-time.,"Dental, Real Time, Recruiting, SaaS, Staffing Agency",—,"Houston, Texas, United States, North America",www.clouddentistry.com,,"$4,226,739",Seed,5,—,—
Seed Round - Tallied Technologies,Seed,Seed,"$13,500,000","Mar 7, 2022",Tallied Technologies,Operating System for Modern Credit Cards,"Banking, Credit Cards, FinTech, Operating Systems",—,"San Francisco, California, United States, North America",www.tallied.io,,"$13,500,000",Seed,1,Portage Ventures,1
Seed Round - Ponto,Seed,Seed,"$20,000,000","Mar 17, 2022",Ponto,Financial infrastructure for digital assets,"Cryptocurrency, Financial Services, FinTech, Information Technology",—,"San Francisco, California, United States, North America",ponto.org/,,"$20,000,000",Seed,1,"General Catalyst, NOMO Ventures, Polychain",15
Seed Round - Bardeen,Seed,Seed,"$3,500,000","Feb 17, 2022",Bardeen,Bardeen is a no-code workflow automation tool that helps in managing and arranging repetitive workflows across apps.,"Data Integration, Information Technology, Productivity Tools, SaaS",—,"San Francisco, California, United States, North America",www.bardeen.ai,,"$18,800,000",Early Stage Venture,2,"468 Capital, FirstMark",10
Seed Round - Conveyer,Seed,Seed,"$5,000,000","Mar 14, 2022",Conveyer,Conveyer AI helps businesses convert product instructions into digital assets that drive revenue and reduce support costs.,"Information Technology, Internet, Software",—,"Hackensack, New Jersey, United States, North America",www.conveyer.com,,"$5,000,000",Seed,1,Mike Barry,2
Seed Round - Elo Health,Seed,Seed,"$5,000,000","Feb 10, 2022",Elo Health,Elo develops a smart nutrition service that uses biomarkers to deliver nutrition for optimal health and aging.,"Dietary Supplements, Health Care, Nutrition, Wellness",—,"San Francisco, California, United States, North America",www.elo.health/,,"$15,000,000",Early Stage Venture,3,Will Ventures,10
Seed Round - TheNFTProject,Seed,Seed,"$15,000,000","Feb 10, 2022",TheNFTProject,TheNFTProject is a digital marketplace for crypto collectibles and non-fungible tokens.,"Cryptocurrency, Software",—,"Atlanta, Georgia, United States, North America",thenftproject.io/,,"$15,000,000",Seed,1,—,—
Seed Round - Purfresh Clean Inc.,Seed,Seed,"$780,000","Mar 15, 2022",Purfresh Clean Inc.,"Purfresh Clean is a leader in removing odor, mold, mildew, bacteria, germs, & viruses from enclosed spaces, yachts, & agricultural products","AgTech, CleanTech, Industrial, Medical, Service Industry, Wine And Spirits, Winery",—,"Hayward, California, United States, North America",purfreshclean.com/,,"$780,000",Seed,1,Capital Innovators,2
Seed Round - Demand IQ,Seed,Seed,"$2,000,000","Mar 8, 2022",Demand IQ,Software for the modern solar provider,"Artificial Intelligence, Clean Energy, CleanTech, Energy, Renewable Energy, SaaS, Software, Solar",—,"Denver, Colorado, United States, North America",demand-iq.com/,,"$2,900,000",Seed,3,—,—
Seed Round - Actual,Seed,Seed,"$5,000,000","Feb 17, 2022",Actual,Actual provides SaaS modeling for large scale sustainable infrastructure projects.,"Information Services, SaaS, Software",—,"Oakland, California, United States, North America",www.actualhq.com,,"$5,000,000",Seed,2,—,8
Pre Seed Round - #lovework,Pre-Seed,Seed,"$350,000","Mar 1, 2022",#lovework,Amazing team culture in 5 minutes a day,"Corporate Training, Human Resources, Personal Development, Wellness",—,"Denver, Colorado, United States, North America",lovework.team,,"$350,000",Seed,2,—,—
Pre Seed Round - 4URSPACE,Pre-Seed,Seed,"$390,000","Feb 18, 2022",4URSPACE,Empowering global retailers to collaboratively manage construction projects and sustainability goals,"Cloud Computing, Construction, Enterprise Software, Internet, Project Management, Real Estate, Retail, Software",—,"New York, New York, United States, North America",www.4urspace.com,,"$677,500",Seed,6,—,—
Pre Seed Round - Andromeda Protocol,Pre-Seed,Seed,"$150,000","Feb 21, 2022",Andromeda Protocol,"Easier, Better, Faster. First on chain operating system connecting various protocols and services across the Cosmos.",—,—,"Wilmington, Delaware, United States, North America",andromedaprotocol.io/,,"$300,000",Seed,2,—,—
Seed Round - Ecolectro,Seed,Seed,"$4,500,000","Mar 16, 2022",Ecolectro,"Bringing scalable, low-cost, clean green hydrogen energy to the very near future.","Chemical, Manufacturing",Women Founded,"Ithaca, New York, United States, North America",www.ecolectro.com,,"$9,935,244",Seed,16,Starshot Capital,6
Pre Seed Round - SAFA,Pre-Seed,Seed,"$20,000","Feb 15, 2022",SAFA,SAFA was built to reduce the cost and effort associated with evolving and reusing safety cases while maintaining safety.,—,—,"South Bend, Indiana, United States, North America",safa.ai/,,"$20,000",Seed,1,Elevate Ventures,2
Pre Seed Round - CapExpert,Pre-Seed,Seed,"$600,000","Mar 1, 2022",CapExpert,"CapExpert is a digital end-to-end supply chain platform that enables better, faster and smarter procurement and medical equipment management","Asset Management, Consulting, Enterprise Software, Health Care, Information Technology, Sales, Sharing Economy, Supply Chain Management, Sustainability",—,"Denver, Colorado, United States, North America",www.capexpert.io,,"$3,300,000",Seed,2,—,—
Seed Round - WeGro Data,Seed,Seed,"$950,000","Mar 1, 2022",WeGro Data,WeGro Data provides BADAAS(TM) - Blockchain and Data as a Service,—,—,"Towson, Maryland, United States, North America",wegrodata.com,,"$950,000",Seed,1,—,—
Seed Round - Whose Your Landlord,Seed,Seed,"$2,100,000","Feb 1, 2022",Whose Your Landlord,Whose Your Landlord is a multipurpose platform that empowers and informs the rental community.,"Events, Real Estate, Residential","Black / African American Founded, Black / African American Led","New York, New York, United States, North America",wyl.co,,"$3,225,000",Seed,10,Black Operator Ventures,2
Pre Seed Round - PepiPets Inc.,Pre-Seed,Seed,"$150,000","Mar 1, 2022",PepiPets Inc.,"At-Home Diagnostic Testing and Nursing Care Services For Dogs and Cats, and an information resource for Pet Parents","Health Care, Medical, Professional Services, Service Industry","Black / African American Founded, Black / African American Led, East Asian Led, Hispanic / Latine Founded, Hispanic / Latine Led, South Asian Founded, Southeast Asian Founded, Women Founded, Women Led","Caldwell, New Jersey, United States, North America",pepipets.com,,"$150,000",Seed,1,—,—
Seed Round - Trust Machines,Seed,Seed,"$150,000,000","Feb 3, 2022",Trust Machines,Trust Machines is building an ecosystem of applications and platform technologies aimed at unleashing the true potential of bitcoin.,"Bitcoin, Blockchain",—,"New York, New York, United States, North America",www.trustmachines.co/,,"$150,000,000",Seed,1,"Breyer Capital, Hivemind Capital Partners",7
Seed Round - Calven,Seed,Seed,"$4,200,000","Feb 28, 2022",Calven,"Calven is the first B2B SaaS platform to manage hybrid work, real estate and workplace experience in a unified way.","SaaS, Software",—,"Venice, California, United States, North America",www.calven.com,,"$4,600,000",Seed,2,AirTree Ventures,4
Seed Round - Pareto,Seed,Seed,"$4,500,000","Mar 14, 2022",Pareto,"Pareto helps fast-growing businesses increase revenue, improve efficiency, and make strategic decisions.",Software,"Women Founded, Women Led","Stanford, California, United States, North America",pareto.ai/,,"$5,100,000",Seed,3,MaC Venture Capital,10
Seed Round - Twelve Labs,Seed,Seed,"$5,000,000","Mar 16, 2022",Twelve Labs,Twelve Labs is making video foundation models accessible via APIs to empower businesses and developers to build intelligent video products.,"Information Technology, Software, Video",—,"San Francisco, California, United States, North America",twelvelabs.io/,,"$17,120,000",Seed,3,Index Ventures,15
Seed Round - Azarus,Seed,Seed,"$4,000,000","Feb 1, 2022",Azarus,Azarus is a new game challenge network that allows gamers and streamers to engage with each other in unprecedented ways.,"Gaming, Software, Video Games",—,"San Francisco, California, United States, North America",azarus.io,,"$5,800,000",Seed,3,"Animoca Brands, Galaxy Digital, Kleiner Perkins",9
Seed Round - Pocket RN,Seed,Seed,"$2,000,000","Mar 1, 2022",Pocket RN,PocketRN is a telemedicine app that connects patients and caregivers to nurses for their home healthcare needs.,"Elder Care, Health Care, Home Health Care, Nursing and Residential Care",—,"Palo Alto, California, United States, North America",pocketrn.com/,,"$4,300,000",Seed,3,—,—
Pre Seed Round - Entheo Digital,Pre-Seed,Seed,"$1,000,000","Mar 1, 2022",Entheo Digital,"Digital Therapeutics, SaaS, Virtual Reality","Health Care, Software",—,"Austin, Texas, United States, North America",entheo.digital/,,"$1,000,000",Seed,3,—,—
Seed Round - DNABLOCK,Seed,Seed,"$7,000,000","Mar 1, 2022",DNABLOCK,DNABLOCK is a 3D animation platform that enables users to create 3D avatars and cinema-quality animated content with no animation knowledge.,"3D Technology, Animation, Content, Machine Learning, Software",Black / African American Founded,"Los Angeles, California, United States, North America",www.dnablock.com,,"$8,200,000",Seed,3,"Animoca Brands, Non-Fungible Labs, Solana Ventures",14
